allocated_tag,alpha_normalized_ast_sha256,behavior_hash,calls,conditional_count,direction_id,features,job_id,lineage_id,node_id,operators,parent_id,reported_tags,semantic_mode_verified,status,validation_gap,version
nonlinear,a0815bfd996b16065cbf8384f0aa22686e6f2e6913149c51621016afdbd98eb3,e6d36fb0ce517f1f7919f423960b0de7b9ab5f6ccfaf31a1b73bbd610afe6d7d,['min'],0,structure-ffaa9d6637aa9450,"['distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,1,25,"['Add', 'Mult', 'Sub', 'USub']",4,"['nonlinear', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.07400657782722764,s1-posthoc-structure-v1
regret,30035516314486289a5060dae07b3fb1b9586d23198f1f6ce4ac9a8bb8851b3e,a54ee8d4e6715493e84b7cf4e59735ad0b30e6402f0997bca51b4502793085eb,['min'],0,structure-21d4557b8a2e69ad,"['cluster_density', 'distance', 'nearest_remaining', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b13-s0,7,26,"['Add', 'Mult', 'Sub', 'USub']",13,"['nonlinear', 'regret']",False,operational_signature_not_semantic_equivalence,0.08034957772762019,s1-posthoc-structure-v1
local_distance,54d96df3157e20742804d2bb82409dc8e8ba9d8f54108690e5594ad243bde0ea,71dfaf1251cf5e01e834d907a32a8ce6441081b208f8d562704e409a86462d3f,[],0,structure-346eb8be41faf3d3,"['distance', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,27,27,"['Add', 'Mult', 'USub']",,"['local_distance', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.07172774507295905,s1-posthoc-structure-v1
regret,5f8868cdf10e78e048ee5ca64f74fe5bf8a69506db1e88c51eb2aee952d4eb2f,497445e52f2b5e950291ae87521aad7c75b19c9383094cfdf26a61016b3c652b,['min'],0,structure-d816aab2294ce6ca,"['cluster_density', 'distance', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,28,"['Add', 'Mult', 'Sub', 'USub']",26,"['regret', 'local_distance']",False,operational_signature_not_semantic_equivalence,0.07076401227598296,s1-posthoc-structure-v1
regret,cd573d66d663a872af894dea15ac41be4646c0c03eb7192fea58a9a405318db2,772d38947c06895478b178a59c7e1896fececc22bcd608210f6197e73ac72f28,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,27,29,"['Add', 'Mult', 'Sub', 'USub']",27,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.07995953503245255,s1-posthoc-structure-v1
regret,435a6b46c1ca71ef3df771a1b80a355657ff1ebefd7575e9664854a4d4e6baae,7f2543b338f5dc82ebff85be4e96e16577f3b4668cafdca20852771c781478bd,['min'],0,structure-1e812a80c9615e86,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,30,"['Add', 'Mult', 'Sub', 'USub']",28,"['regret', 'local_distance']",False,operational_signature_not_semantic_equivalence,0.08060623202582172,s1-posthoc-structure-v1
lookahead,18fd944d36f48c95e9a6f0c9ace0e27f18e49da5f5251d3c259fa75bcdc83bc7,c4754ab4b6009912bb81e54e657b86d50a6e73ebc23eff33447cc145cb05fe4a,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b13-s0,7,31,"['Add', 'Mult', 'Sub', 'USub']",15,"['lookahead', 'cluster']",False,operational_signature_not_semantic_equivalence,0.10037445061071626,s1-posthoc-structure-v1
regret,52ae50d2a1f27838b7c1be51b075eeac173cd12c34a58be29a6de9484d350419,e6d36fb0ce517f1f7919f423960b0de7b9ab5f6ccfaf31a1b73bbd610afe6d7d,['min'],0,structure-a73cd244d8dc1193,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,32,"['Add', 'Mult', 'Sub', 'USub']",28,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.07142828522952908,s1-posthoc-structure-v1
nonlinear,78914a8a4598d4d5d93cad65cd33880c197bf51692bbafe71eced7951af22d6a,7f2543b338f5dc82ebff85be4e96e16577f3b4668cafdca20852771c781478bd,['min'],0,structure-bbf5525453c37ca9,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-relational_branch-b13-s0,7,33,"['Add', 'Mult', 'Sub', 'USub']",16,"['progress', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.07449286428031038,s1-posthoc-structure-v1
nonlinear,3f64b242a407e36200a80f33d9c76cd62001d8274290d21c727570b2077da2a7,948abe33db32eb3b1482b357392edb1df6e7a7608104254f8a7c1efbb4869651,['min'],0,structure-34e456b4442b988b,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-relational_branch-b13-s0,7,34,"['Add', 'Mult', 'Sub', 'USub']",33,"['nonlinear', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.07655106066999362,s1-posthoc-structure-v1
,3e82af19524a74c18e2cd9fc8fa6c95e418be19d600024d2634b7d0efacc90f4,6f43278f4a2c5760aa7e0cdfdf7534d603c9b28b888649bc08fb976d2ed390db,[],0,structure-559d2f825fd5956d,['distance'],minimax-niche_fixed_dev-b11-s1,0,0,['USub'],,['local_distance'],False,operational_signature_not_semantic_equivalence,0.12675750319452148,s1-posthoc-structure-v1
,d6cf0e76c57aefed067f78c4c2fe2c91ef906858dddb779d8617dc3f703bbc9c,8de7fd3657e39b7fca325371d26ec6cab76cb4515ab5f1afb90ce12d5c782bf6,[],0,structure-1b8374104cff9961,"['distance', 'return_distance']",minimax-niche_fixed_dev-b11-s1,1,1,"['Add', 'Mult', 'USub']",,"['local_distance', 'return_aware']",False,operational_signature_not_semantic_equivalence,0.06857209702880612,s1-posthoc-structure-v1
,1a84079db9a9cc4aaccc6bf97d249d0d1c14301d02a97a9aec81ef92528f8326,752f3824afd4aadae76b7580d5a7cde937ba7ef2c47466ac4eae1b9fc87e89f8,[],0,structure-89572e9a2eb7e160,"['distance', 'regret']",minimax-niche_fixed_dev-b11-s1,2,2,"['Add', 'Mult', 'USub']",,"['local_distance', 'regret']",False,operational_signature_not_semantic_equivalence,0.0883861275663334,s1-posthoc-structure-v1
local_distance,d3de82fa757f0ae3fa712d54be2c0645bf21f773f0a78bf59f42c7ff1a7a5397,49bae726aa491b871c2329002e3a17db3de177d6e7c0529ad9d1d73af655ea1a,[],0,structure-346eb8be41faf3d3,"['distance', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,2,3,"['Add', 'Mult', 'USub']",2,"['local_distance', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.04940493087228441,s1-posthoc-structure-v1
local_distance,2e7e211e3e7a9eaf0dc06770feeea3e6451ae92a01872ea5448eb1f002bd6a25,514a50c0ceda8c4d83c92620ae66c5818e9ec94c4ef059657e3ab1981ea53e3c,[],0,structure-48378c389ad979d4,"['cluster_density', 'distance', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,2,4,"['Add', 'Mult', 'USub']",3,"['local_distance', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.0678946174000275,s1-posthoc-structure-v1
regret,88eede67ec9f1d0e0b922873f65823e9d8a43eabf79b1ac641cb84d97218afc5,21103ce1d36e1b10de052a3bbd7939d5af14091221a355a4593f505051338232,[],0,structure-48378c389ad979d4,"['cluster_density', 'distance', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,2,5,"['Add', 'Mult', 'USub']",4,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.05912128079854298,s1-posthoc-structure-v1
local_distance,e526aab90620bb7ff2cdba0816ff91adbaa8c5b805ce7e8a9e3e9d7ea01b06d0,fffecb8c56a01c0d167df1938ff2b060e6460e29e7c28ed3cd9540bc3cbc4439,[],0,structure-fee9e0b8ad48ff0e,"['distance', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,2,6,"['Add', 'Mult', 'USub']",3,"['progress', 'local_distance']",False,operational_signature_not_semantic_equivalence,0.04338239769448161,s1-posthoc-structure-v1
lookahead,b4e468885622ee0072d9a768b32f02e379dee659dc35080776822c8493800ee4,160ff9bf13614fdf023211fe687958f14d53816485b36301ff58fd282ff0f1fd,[],0,structure-755a78f529cd392f,"['distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,7,7,"['Add', 'Mult', 'Sub', 'USub']",,"['lookahead', 'progress']",False,operational_signature_not_semantic_equivalence,0.04821828605427782,s1-posthoc-structure-v1
regret,05ed888b3fa3e410ca214785a83a2a429e83f6d53bb0e88a5d4125d0c5769701,fffecb8c56a01c0d167df1938ff2b060e6460e29e7c28ed3cd9540bc3cbc4439,[],0,structure-755a78f529cd392f,"['distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,2,8,"['Add', 'Mult', 'Sub', 'USub']",5,"['regret', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.046509869415457566,s1-posthoc-structure-v1
nonlinear,ce1f51d77a30d64ddf55909bbca104044da475c96a51d1a621e69d759d1a946a,b1ab405e18f45def0cc7c4a8b37087c8f28d247e384d5b1c56b0895f739b252d,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,1,9,"['Add', 'Mult', 'Sub', 'USub']",1,"['cluster', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.045647791215520046,s1-posthoc-structure-v1
local_distance,d4614bc93231258c7ec7958924275bf53745ea8283fc46cc88865c7ead600c35,86f08023fbde881604bc7ff06376739d7df9a4c84e0d01ed9861b74afb4f72f6,[],0,structure-ed9919a646688e85,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,2,10,"['Add', 'Mult', 'USub']",6,"['local_distance', 'cluster']",False,operational_signature_not_semantic_equivalence,0.044703679215610206,s1-posthoc-structure-v1
local_distance,196073b1a60e7abb74a940513d88d27eb6917a8b48b6487938d3fd2253ea808a,86f08023fbde881604bc7ff06376739d7df9a4c84e0d01ed9861b74afb4f72f6,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,2,11,"['Add', 'Mult', 'Sub', 'USub']",10,"['local_distance', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.0444954968272703,s1-posthoc-structure-v1
local_distance,69f689db07a133633192f9d4db33a0b8b21028bbfbca8e09e54fc21ed3438e97,07db3fb7df30d715ad9409d5e7929a0ad50660bd273a323281b354a664e14446,[],0,structure-f27b2ff7257c8bb9,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,2,12,"['Add', 'Mult', 'Sub', 'USub']",6,"['local_distance', 'cluster']",False,operational_signature_not_semantic_equivalence,0.049080372973524716,s1-posthoc-structure-v1
regret,b542ad6204600e3481e5100f7f90b0743a6fa60a36fc7cf3b593e57879eec572,fffecb8c56a01c0d167df1938ff2b060e6460e29e7c28ed3cd9540bc3cbc4439,[],0,structure-ed9919a646688e85,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,2,13,"['Add', 'Mult', 'USub']",6,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.04599674023788881,s1-posthoc-structure-v1
regret,2c51a7bf39c06087c374a99054ab495f5256b543aa44f1c1dc6581ea6e3117f7,8c04cd4d04f75b4f32b19c13f4ac77dc4461beb277baf89d06acc48762669f06,[],0,structure-fee9e0b8ad48ff0e,"['distance', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,2,14,"['Add', 'Mult', 'USub']",8,"['regret', 'progress']",False,operational_signature_not_semantic_equivalence,0.045217606132832044,s1-posthoc-structure-v1
lookahead,a2ea1d4ba9d3fc4073dcdafbae23dd9ca84a0dab0873914f25d736e114890945,be8a0ce4f74d423fa4c4bfad400c96ce4c7b700f9bef6810d868ca84292d32d7,[],0,structure-755a78f529cd392f,"['distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,7,15,"['Add', 'Mult', 'Sub', 'USub']",7,"['lookahead', 'progress']",False,operational_signature_not_semantic_equivalence,0.053023506777352784,s1-posthoc-structure-v1
regret,1af0d72f383844ab480cc1313c7725a2157fde641775e199c117f3e0805c4366,8c04cd4d04f75b4f32b19c13f4ac77dc4461beb277baf89d06acc48762669f06,[],0,structure-ed9919a646688e85,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,2,16,"['Add', 'Mult', 'USub']",8,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.05152346379074082,s1-posthoc-structure-v1
nonlinear,e4096be7ecbb36df17382c8b8f17b29088de7b572d79fb5e897425ccbfe74c3f,be8a0ce4f74d423fa4c4bfad400c96ce4c7b700f9bef6810d868ca84292d32d7,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,7,17,"['Add', 'Mult', 'Sub', 'USub']",15,"['nonlinear', 'cluster']",False,operational_signature_not_semantic_equivalence,0.05481188382605026,s1-posthoc-structure-v1
nonlinear,,,,,unknown,[],minimax-niche_fixed_dev-b11-s1,1,18,,9,"['nonlinear', 'cluster']",False,outside_bounded_grammar,,s1-posthoc-structure-v1
local_distance,9ffabaa171038ad08896e11f4fb12abf1004ca3a06948314dad5307066c27280,7b243b43c95e707e993460a43c224cef3d7ebcfd444ff00d8834bff649c05b89,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b11-s1,2,19,"['Add', 'Mult', 'Sub', 'USub']",11,"['cluster', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.042438804706765205,s1-posthoc-structure-v1
nonlinear,d57b61cfe3f864619ea8c9a7f2601445c4b2fc4ca9eca31014230e59037de03f,e71afd0fa4446403fc0e21aad408b87740a5028ac599778e75cf712702bee523,[],0,structure-86ad2352e6cf576d,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,1,20,"['Add', 'Mult', 'Sub', 'USub']",9,"['nonlinear', 'cluster']",False,operational_signature_not_semantic_equivalence,0.04273640493030045,s1-posthoc-structure-v1
regret,ceba6827f68d6c5e6a0fc2ae0feebe675eb3a6859d7ca89da33d2935b9733889,025fd874afd0d3d9149d170e3a5d626c3793f64f9b1aefbd36191190a3c1c93e,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b11-s1,2,21,"['Add', 'Mult', 'Sub', 'USub']",19,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.04334813720857253,s1-posthoc-structure-v1
regret,67f1ba08866aca69174be4fb17a803aba1200aa64239a300411d96a580ef3f1b,d5c9681a76c4caec591f562436cac736223ba3517e3c414cf0a8ffc0efc3fbc0,[],0,structure-1bf149ab54437557,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,2,22,"['Add', 'Mult', 'Sub', 'USub']",14,"['regret', 'cluster']",False,operational_signature_not_semantic_equivalence,0.044535791338364765,s1-posthoc-structure-v1
lookahead,e429c46bc1da2d7042bcfcb608d1c1b53f020c547c639e113d75abbacca0b0a7,d5c9681a76c4caec591f562436cac736223ba3517e3c414cf0a8ffc0efc3fbc0,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b11-s1,2,23,"['Add', 'Mult', 'Sub', 'USub']",19,"['regret', 'progress']",False,operational_signature_not_semantic_equivalence,0.04253007888107544,s1-posthoc-structure-v1
local_distance,9bc1cc52e9d76566fe024c7fff01676749c831ee648951a832c7793f671ef14e,86f08023fbde881604bc7ff06376739d7df9a4c84e0d01ed9861b74afb4f72f6,[],0,structure-a59e0499cc2f738b,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b11-s1,2,24,"['Add', 'Mult', 'Sub', 'USub']",19,"['cluster', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.0422199256471185,s1-posthoc-structure-v1
nonlinear,35647665a6564060548d60ac0d526529be0a66d54290d748eb487a088b70387f,0d2f83353f8f009f81b341912f0fef6c04ca42a972e37f089a74af09dc953e94,[],1,structure-1754c4c0eb706638,"['cluster_density', 'distance', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b11-s1,7,25,"['Add', 'Div', 'Lt', 'Mult', 'Sub', 'USub']",15,"['nonlinear', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.044069519754372684,s1-posthoc-structure-v1
local_distance,60d67576b59c6fed71969c6b4c782e89517ca0989dfda0971af2155bf1c36f67,053f41c389ba9924f12ed973bc14c5aad678747d0a0754785d96c6f624e16c90,[],0,structure-ed9919a646688e85,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,2,26,"['Add', 'Mult', 'USub']",19,"['local_distance', 'cluster']",False,operational_signature_not_semantic_equivalence,0.042947076732568805,s1-posthoc-structure-v1
local_distance,ac57d3a93d52bf475bacc3477d09a9d1b893a3f35cd4be663003d20863ffc1c1,97d159b093688a5329f1831194962c13cb9b2c0353e6e38a571bededd1e5b900,[],0,structure-f27b2ff7257c8bb9,"['cluster_density', 'distance', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,27,27,"['Add', 'Mult', 'Sub', 'USub']",,"['local_distance', 'hybrid']",False,operational_signature_not_semantic_equivalence,0.06417356947032346,s1-posthoc-structure-v1
nonlinear,745a65275db33b7ff1ae9c30bf4dc761a4433a5899da4bc26a469f881f11c035,86f08023fbde881604bc7ff06376739d7df9a4c84e0d01ed9861b74afb4f72f6,[],0,structure-86ad2352e6cf576d,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,1,28,"['Add', 'Mult', 'Sub', 'USub']",20,"['cluster', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.039940447071866336,s1-posthoc-structure-v1
regret,e1a08ac367737be845d4e1f90c6e9fc6255439a0a1639afe0fda1dd56a885939,335e0fcae881e07799161003a90716724947714988b058e7de9f6b3726eb5b59,[],1,structure-21ed55a298703689,"['cluster_density', 'distance', 'mean_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,7,29,"['Add', 'Div', 'Lt', 'Mult', 'Sub', 'USub']",25,"['nonlinear', 'cluster']",False,operational_signature_not_semantic_equivalence,0.046250788334622685,s1-posthoc-structure-v1
nonlinear,5f1725ffeace699db0cac2a5da830e6d90921e477a27bc35934d38d62d796680,7b243b43c95e707e993460a43c224cef3d7ebcfd444ff00d8834bff649c05b89,[],0,structure-86ad2352e6cf576d,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,1,30,"['Add', 'Mult', 'Sub', 'USub']",20,"['nonlinear', 'cluster']",False,operational_signature_not_semantic_equivalence,0.039940447071866336,s1-posthoc-structure-v1
lookahead,59645adc782a9914abcf169a228b6f431147516f0fc0169eb9a4628294558da9,861c73b78ad06350804005e267c0617bf3ed66a54554117a67fd9f119dcc9be1,['max'],0,structure-c33b459e16c7aab8,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,2,31,"['Add', 'Mult', 'Sub', 'USub']",26,"['cluster', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.03956470134313049,s1-posthoc-structure-v1
nonlinear,63b5de8c3be3e8863c7bc00de913c979ac005048bf73d27c70104a331e062758,d5c9681a76c4caec591f562436cac736223ba3517e3c414cf0a8ffc0efc3fbc0,"['max', 'min']",0,structure-e01f96e3c2b69485,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance']",minimax-niche_fixed_dev-b11-s1,7,32,"['Add', 'Mult', 'Sub', 'USub']",25,"['cluster', 'lookahead']",False,operational_signature_not_semantic_equivalence,0.03725916636517125,s1-posthoc-structure-v1
nonlinear,b160a171f456a00be386cbb97a52e22c124bb1a239737dc2c12e81df062e03af,b2e8417ea60f7da24ee69a787533dbad9f5a7b8f68c761542be42b4c396ab06e,"['max', 'min']",0,structure-459209660cfd15eb,"['cluster_density', 'distance', 'mean_remaining', 'nearest_remaining', 'progress', 'regret', 'return_distance', 'spread']",minimax-niche_fixed_dev-b11-s1,2,33,"['Add', 'Mult', 'Sub', 'USub']",26,"['cluster', 'nonlinear']",False,operational_signature_not_semantic_equivalence,0.03689130666749632,s1-posthoc-structure-v1
